,accommodates,bedrooms,bathrooms,beds,minimum_nights,maximum_nights,number_of_reviews,price
7191,0.503868337974007,0.8926045241579442,-0.2935371048475197,0.2053099769777059,-0.15679506992266273,-0.9889516872837975,0.49220130858128824,120.0
450,-0.7675661263256629,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,0.5939689323083356,-0.4460961124415465,-0.405308911496723,150.0
7768,1.775302802273677,2.0820928287797997,1.9814832173040364,1.9064497862215544,-0.1289889957659591,1.0628583667809814,-0.6369244521620162,225.0
1799,-0.7675661263256629,-0.2968837804639113,-0.2935371048475197,-1.4958298322661427,-0.1846011440793664,-0.9889516872837975,-0.15921739953984893,70.0
6829,-1.4032833584754978,-1.4863720850857667,-0.2935371048475197,-0.6452599276442184,0.5939689323083356,1.0628583667809814,-0.405308911496723,55.0
2235,0.503868337974007,-0.2968837804639113,-0.2935371048475197,1.0558798815996302,-0.1846011440793664,1.0628583667809814,-0.46321279666304627,80.0
243,1.775302802273677,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.21240721823607003,0.33598395300915396,-0.39083294020514214,40.0
5283,-0.1318488941758279,-1.4863720850857667,-0.2935371048475197,-0.6452599276442184,-0.1846011440793664,1.0628583667809814,-0.651400423453597,40.0
6554,0.503868337974007,-0.2968837804639113,-0.2935371048475197,0.2053099769777059,-0.1289889957659591,-0.9503077311085864,-0.10131351437352563,185.0
4243,-0.1318488941758279,0.8926045241579442,-0.2935371048475197,0.2053099769777059,-0.1289889957659591,1.0628583667809814,-0.46321279666304627,280.0
4357,-0.7675661263256629,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.1846011440793664,-0.9705498033908398,0.21715785404125254,100.0
4283,0.503868337974007,0.8926045241579442,-0.2935371048475197,0.2053099769777059,-0.21240721823607003,1.0628583667809814,-0.651400423453597,80.0
1991,-0.7675661263256629,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.10118292160925545,-0.9797507453373187,-0.5211166818293695,65.0
739,-1.4032833584754978,-0.2968837804639113,0.8439730562282584,-0.6452599276442184,0.5939689323083356,-0.4460961124415465,-0.43426085407988463,65.0
6078,-1.4032833584754978,-0.2968837804639113,0.8439730562282584,-0.6452599276442184,-0.10118292160925545,-0.9521479194978821,-0.6369244521620162,30.0
4603,-0.7675661263256629,-1.4863720850857667,-0.2935371048475197,0.2053099769777059,-0.10118292160925545,-0.9503077311085864,-0.07236157179036398,70.0
7596,-0.7675661263256629,-1.4863720850857667,-0.2935371048475197,-0.6452599276442184,-0.15679506992266273,1.0628583667809814,-0.651400423453597,38.0
2422,2.4110200344235118,0.8926045241579442,-0.2935371048475197,2.7570196908434785,-0.21240721823607003,1.0628583667809814,2.504361318111023,245.0
6971,-0.7675661263256629,0.8926045241579442,-0.2935371048475197,0.2053099769777059,2.2623333817105546,-0.639315893317602,-0.651400423453597,90.0
1026,-0.7675661263256629,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.1289889957659591,1.0628583667809814,0.6948649066634198,65.0
1088,-0.7675661263256629,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.1289889957659591,-0.33568480908380055,0.3908695095402225,140.0
1416,-0.7675661263256629,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.1846011440793664,-0.9521479194978821,0.9843843324950362,79.0
6936,-0.7675661263256629,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.07337684745255181,-0.8233347322471786,1.0712401602445212,150.0
4762,-0.1318488941758279,-0.2968837804639113,-0.2935371048475197,0.2053099769777059,-0.1846011440793664,1.0628583667809814,-0.49216473924620796,50.0
4048,-0.1318488941758279,-1.4863720850857667,-0.2935371048475197,-0.6452599276442184,-0.21240721823607003,1.0628583667809814,5.341651691260865,55.0
334,3.0467372665733463,2.0820928287797997,-0.2935371048475197,1.0558798815996302,-0.1846011440793664,-0.9521479194978821,0.7527687918297431,170.0
7071,1.139585570123842,2.0820928287797997,-0.2935371048475197,1.9064497862215544,-0.04557077329584816,-0.9687096150015441,-0.5500686244125312,150.0
4735,-0.7675661263256629,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.21240721823607003,1.0628583667809814,-0.5211166818293695,100.0
3340,-0.7675661263256629,0.8926045241579442,1.9814832173040364,0.2053099769777059,0.09345959748767006,-0.8233347322471786,-0.4776887679546271,150.0
1031,0.503868337974007,0.8926045241579442,-0.2935371048475197,1.0558798815996302,-0.1289889957659591,-0.9521479194978821,-0.49216473924620796,100.0
3294,3.0467372665733463,2.0820928287797997,-0.2935371048475197,1.0558798815996302,-0.1289889957659591,1.0628583667809814,0.15925396887492924,150.0
7914,0.503868337974007,0.8926045241579442,1.9814832173040364,0.2053099769777059,-0.15679506992266273,1.0628583667809814,-0.651400423453597,200.0
1509,-0.7675661263256629,-0.2968837804639113,-0.2935371048475197,-1.4958298322661427,-0.1289889957659591,-0.8417366161401362,1.1436200167024253,78.0
7479,0.503868337974007,0.8926045241579442,1.9814832173040364,0.2053099769777059,-0.10118292160925545,1.0628583667809814,-0.651400423453597,650.0
4985,-0.1318488941758279,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.15679506992266273,1.0628583667809814,-0.6369244521620162,150.0
3292,1.775302802273677,-0.2968837804639113,-0.2935371048475197,1.0558798815996302,-0.1846011440793664,1.0628583667809814,-0.23159725599775308,150.0
1554,-1.4032833584754978,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.1846011440793664,-0.9687096150015441,0.10135008370860595,50.0
1158,-0.1318488941758279,-0.2968837804639113,-0.2935371048475197,0.2053099769777059,-0.04557077329584816,-0.9429469775514033,-0.5066407105377888,120.0
1314,-0.7675661263256629,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.21240721823607003,-0.9705498033908398,1.592375126741431,24.0
4675,-0.7675661263256629,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.017764699139144514,-0.8969422678190092,-0.0868375430819448,79.0
3532,-1.4032833584754978,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.15679506992266273,-0.9521479194978821,-0.2026453134145914,45.0
3063,-0.7675661263256629,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,0.176877819957781,-0.6761196611035173,-0.6079725095788545,60.0
5107,0.503868337974007,-0.2968837804639113,-0.2935371048475197,0.2053099769777059,0.5939689323083356,-0.4460961124415465,1.5344712415751076,115.0
1010,-1.4032833584754978,-0.2968837804639113,-0.2935371048475197,0.2053099769777059,-0.04557077329584816,-0.9944722524516848,2.243793834862568,50.0
3092,0.503868337974007,-0.2968837804639113,-0.2935371048475197,0.2053099769777059,-0.10118292160925545,-0.9889516872837975,0.4053454808318033,92.0
1117,0.503868337974007,-0.2968837804639113,-0.2935371048475197,0.2053099769777059,9.909003774804056,-0.33568480908380055,-0.6224484808704354,110.0
6965,-0.7675661263256629,-0.2968837804639113,-0.2935371048475197,-1.4958298322661427,-0.1289889957659591,-0.7865309644612632,3.6045351362711657,70.0
7616,-1.4032833584754978,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.1846011440793664,-0.9889516872837975,-0.6369244521620162,35.0
4438,-0.1318488941758279,-1.4863720850857667,-0.2935371048475197,0.2053099769777059,0.037847449174262776,-0.7865309644612632,-0.5790205669956929,90.0
4955,-0.7675661263256629,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.07337684745255181,1.0628583667809814,-0.6079725095788545,95.0
6142,-0.7675661263256629,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.1289889957659591,1.0628583667809814,-0.5500686244125312,70.0
5753,-0.7675661263256629,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.21240721823607003,-0.9484675427192906,-0.37635696891356135,69.0
6409,-0.7675661263256629,-1.4863720850857667,-0.2935371048475197,-0.6452599276442184,-0.15679506992266273,1.0628583667809814,-0.49216473924620796,42.0
1920,-0.1318488941758279,-0.2968837804639113,-0.2935371048475197,0.2053099769777059,-0.10118292160925545,1.0628583667809814,0.767244763121324,85.0
2448,-0.7675661263256629,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.1289889957659591,1.0628583667809814,-0.651400423453597,70.0
4178,0.503868337974007,-0.2968837804639113,-0.2935371048475197,0.2053099769777059,-0.1846011440793664,1.0628583667809814,-0.43426085407988463,62.0
1560,-0.7675661263256629,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.15679506992266273,-0.9687096150015441,-0.43426085407988463,85.0
4301,-0.1318488941758279,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.1846011440793664,1.0628583667809814,-0.4776887679546271,63.0
4803,1.139585570123842,2.0820928287797997,0.8439730562282584,0.2053099769777059,-0.1846011440793664,1.0628583667809814,-0.4487368253714655,180.0
444,1.775302802273677,0.8926045241579442,-0.2935371048475197,1.0558798815996302,0.5939689323083356,-0.9245450936584456,-0.5211166818293695,69.0
2814,-0.7675661263256629,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,0.14907174580107735,-0.9815909337266144,-0.651400423453597,50.0
5984,-0.7675661263256629,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.10118292160925545,1.0628583667809814,0.7093408779550007,65.0
5108,-0.7675661263256629,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.1846011440793664,-0.9521479194978821,-0.41978488278830384,99.0
3386,-0.7675661263256629,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.1289889957659591,1.0628583667809814,-0.6224484808704354,64.0
4113,-1.4032833584754978,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.15679506992266273,1.0628583667809814,2.7794047726510587,45.0
1109,0.503868337974007,-0.2968837804639113,-0.2935371048475197,0.2053099769777059,-0.15679506992266273,-0.9245450936584456,0.2316338253328334,67.0
319,-0.7675661263256629,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,0.037847449174262776,-0.33568480908380055,-0.1447414282482681,60.0
1944,0.503868337974007,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.21240721823607003,1.0628583667809814,3.430823480772196,95.0
5810,-0.7675661263256629,-0.2968837804639113,-0.2935371048475197,1.0558798815996302,-0.21240721823607003,1.0628583667809814,1.8818945525730475,52.0
6873,-0.7675661263256629,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.21240721823607003,1.0628583667809814,-0.5500686244125312,34.0
7791,0.503868337974007,-1.4863720850857667,-0.2935371048475197,0.2053099769777059,-0.21240721823607003,1.0628583667809814,4.270429815683884,80.0
1366,-0.7675661263256629,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.1846011440793664,1.0628583667809814,-0.651400423453597,60.0
2355,0.503868337974007,-0.2968837804639113,-0.2935371048475197,0.2053099769777059,-0.1846011440793664,1.0628583667809814,-0.11578948566510645,90.0
2293,0.503868337974007,0.8926045241579442,-0.2935371048475197,0.2053099769777059,-0.10118292160925545,1.0628583667809814,-0.651400423453597,110.0
3860,1.775302802273677,0.8926045241579442,-0.2935371048475197,1.9064497862215544,-0.15679506992266273,-0.9797507453373187,-0.39083294020514214,199.0
909,-0.7675661263256629,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.15679506992266273,-0.9834311221159101,-0.5355926531209504,50.0
1245,0.503868337974007,-0.2968837804639113,-0.2935371048475197,0.2053099769777059,-0.10118292160925545,-0.9245450936584456,-0.39083294020514214,70.0
1001,-1.4032833584754978,-0.2968837804639113,-0.2935371048475197,-1.4958298322661427,-0.1846011440793664,-0.8601385000330939,5.1968919783450565,41.0
5122,-0.7675661263256629,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.1289889957659591,1.0536574248345028,0.44877339470654576,60.0
6812,0.503868337974007,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.15679506992266273,-0.9705498033908398,-0.27502516987249553,250.0
2556,-0.1318488941758279,-0.2968837804639113,0.8439730562282584,-0.6452599276442184,-0.1846011440793664,1.0628583667809814,1.6068510980330117,165.0
4018,0.503868337974007,-0.2968837804639113,-0.2935371048475197,0.2053099769777059,-0.1289889957659591,1.0628583667809814,2.330649662612053,119.0
6124,-1.4032833584754978,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.21240721823607003,1.0628583667809814,-0.651400423453597,65.0
7304,-0.7675661263256629,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.1846011440793664,1.0628583667809814,-0.46321279666304627,79.0
6366,-0.1318488941758279,-0.2968837804639113,-0.2935371048475197,0.2053099769777059,-0.15679506992266273,-0.9797507453373187,-0.33292905503881887,99.0
1684,0.503868337974007,0.8926045241579442,1.9814832173040364,1.0558798815996302,-0.10118292160925545,-0.9705498033908398,0.05792216983386346,145.0
7279,0.503868337974007,-1.4863720850857667,-0.2935371048475197,-0.6452599276442184,-0.04557077329584816,1.0628583667809814,-0.49216473924620796,35.0
3082,0.503868337974007,-0.2968837804639113,0.8439730562282584,-0.6452599276442184,2.290139455867258,1.0628583667809814,-0.651400423453597,165.0
3666,0.503868337974007,-0.2968837804639113,-0.2935371048475197,0.2053099769777059,-0.10118292160925545,1.0628583667809814,-0.43426085407988463,58.0
5821,0.503868337974007,-0.2968837804639113,0.8439730562282584,0.2053099769777059,-0.15679506992266273,-0.8417366161401362,0.11582605500018676,85.0
7743,0.503868337974007,0.8926045241579442,-0.2935371048475197,1.0558798815996302,-0.15679506992266273,1.0628583667809814,-0.05788560049878315,120.0
7697,-0.7675661263256629,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.15679506992266273,1.0628583667809814,-0.6224484808704354,60.0
410,0.503868337974007,0.8926045241579442,1.9814832173040364,0.2053099769777059,-0.1846011440793664,-0.6761196611035173,-0.41978488278830384,230.0
3323,0.503868337974007,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.10118292160925545,17.394530321780906,-0.5066407105377888,100.0
1571,-0.7675661263256629,-1.4863720850857667,-0.2935371048475197,-0.6452599276442184,-0.21240721823607003,-0.9944722524516848,4.21252593051756,80.0
5862,-0.7675661263256629,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.15679506992266273,-0.9521479194978821,-0.5790205669956929,50.0
7645,-0.7675661263256629,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.1846011440793664,1.0628583667809814,-0.34740502633039966,120.0
3007,-0.1318488941758279,-1.4863720850857667,-0.2935371048475197,0.2053099769777059,-0.15679506992266273,-0.8601385000330939,-0.1881693421230106,66.0
4041,0.503868337974007,-0.2968837804639113,-0.2935371048475197,0.2053099769777059,-0.04557077329584816,1.0628583667809814,-0.6224484808704354,120.0
5483,-1.4032833584754978,-0.2968837804639113,0.8439730562282584,-0.6452599276442184,-0.1846011440793664,-0.9944722524516848,0.43429742341496497,55.0
1094,0.503868337974007,-0.2968837804639113,-0.2935371048475197,1.0558798815996302,-0.1846011440793664,-0.8417366161401362,-0.34740502633039966,68.0
4289,-0.7675661263256629,-1.4863720850857667,-0.2935371048475197,-0.6452599276442184,0.037847449174262776,-0.8417366161401362,-0.04340962920720232,85.0
770,-0.7675661263256629,-1.4863720850857667,-0.2935371048475197,-0.6452599276442184,-0.10118292160925545,-0.9889516872837975,-0.651400423453597,80.0
3434,0.503868337974007,-0.2968837804639113,-0.2935371048475197,0.2053099769777059,7.26742672991721,-0.3338446206945048,-0.6369244521620162,99.0
913,-1.4032833584754978,-0.2968837804639113,-0.2935371048475197,-1.4958298322661427,-0.15679506992266273,-0.7865309644612632,0.34744159566548,60.0
2995,0.503868337974007,-0.2968837804639113,-0.2935371048475197,0.2053099769777059,-0.1846011440793664,1.0628583667809814,0.014494255959120983,95.0
1087,-1.4032833584754978,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.07337684745255181,1.0628583667809814,-0.5066407105377888,55.0
4399,-0.7675661263256629,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.1289889957659591,1.0628583667809814,-0.6224484808704354,110.0
1494,-0.7675661263256629,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.15679506992266273,-0.9705498033908398,-0.26054919858091474,99.0
6332,1.139585570123842,2.0820928287797997,1.9814832173040364,1.9064497862215544,-0.1289889957659591,-0.9521479194978821,-0.10131351437352563,290.0
776,-1.4032833584754978,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.15679506992266273,-0.992632064062389,1.57789915544985,35.0
4742,-0.7675661263256629,-0.2968837804639113,1.9814832173040364,-0.6452599276442184,-0.21240721823607003,1.0628583667809814,-0.6369244521620162,80.0
5359,0.503868337974007,0.8926045241579442,-0.2935371048475197,1.0558798815996302,-0.10118292160925545,1.0628583667809814,-0.6079725095788545,250.0
7353,2.4110200344235118,2.0820928287797997,1.9814832173040364,1.0558798815996302,-0.1846011440793664,-0.9797507453373187,-0.5355926531209504,323.0
400,0.503868337974007,-0.2968837804639113,-0.2935371048475197,0.2053099769777059,-0.15679506992266273,-0.8417366161401362,-0.5645445957041121,50.0
2992,-0.1318488941758279,-0.2968837804639113,-0.2935371048475197,0.2053099769777059,0.5939689323083356,1.0628583667809814,0.07239814112544429,76.0
7091,-0.1318488941758279,-0.2968837804639113,-0.2935371048475197,0.2053099769777059,-0.04557077329584816,-0.9539881078871779,-0.651400423453597,85.0
7098,-1.4032833584754978,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,0.14907174580107735,1.0628583667809814,-0.651400423453597,30.0
1489,-0.1318488941758279,0.8926045241579442,-0.2935371048475197,0.2053099769777059,-0.10118292160925545,-0.9521479194978821,1.2015239018687487,45.0
6600,1.775302802273677,3.2715811334016554,3.1189933783798147,2.7570196908434785,-0.1846011440793664,-0.9521479194978821,-0.4487368253714655,200.0
4983,-0.7675661263256629,-1.4863720850857667,-0.2935371048475197,-0.6452599276442184,3.096515606411664,-0.45529705438802537,-0.5790205669956929,39.0
1880,2.4110200344235118,2.0820928287797997,-0.2935371048475197,1.0558798815996302,-0.1289889957659591,-0.9153441517119668,0.14477799758334842,115.0
426,0.503868337974007,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.1846011440793664,-0.8969422678190092,-0.2895011411640764,155.0
26,-0.7675661263256629,-0.2968837804639113,0.8439730562282584,-0.6452599276442184,-0.15679506992266273,0.33598395300915396,1.57789915544985,250.0
3214,0.503868337974007,-0.2968837804639113,-0.2935371048475197,0.2053099769777059,-0.15679506992266273,-0.9521479194978821,1.4765673564087844,100.0
7833,1.775302802273677,3.2715811334016554,1.9814832173040364,2.7570196908434785,-0.10118292160925545,-0.9779105569480229,-0.5645445957041121,200.0
2301,-1.4032833584754978,-0.2968837804639113,-0.2935371048475197,0.2053099769777059,-0.21240721823607003,1.0628583667809814,-0.651400423453597,64.0
4219,0.503868337974007,0.8926045241579442,1.9814832173040364,0.2053099769777059,-0.15679506992266273,1.0628583667809814,0.5501051937476116,185.0
7417,1.139585570123842,-0.2968837804639113,-0.2935371048475197,1.9064497862215544,-0.15679506992266273,1.0628583667809814,0.10135008370860595,100.0
7036,-0.1318488941758279,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.07337684745255181,-0.9797507453373187,-0.651400423453597,40.0
2669,-0.7675661263256629,-0.2968837804639113,-0.2935371048475197,-1.4958298322661427,-0.1289889957659591,-0.9503077311085864,-0.4776887679546271,90.0
7168,-0.7675661263256629,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.15679506992266273,-0.9779105569480229,-0.6224484808704354,49.0
1965,-0.7675661263256629,-0.2968837804639113,-0.2935371048475197,-1.4958298322661427,-0.07337684745255181,-0.8969422678190092,-0.41978488278830384,95.0
4444,-0.7675661263256629,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.21240721823607003,1.0628583667809814,-0.5355926531209504,105.0
4887,-0.7675661263256629,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,0.28810211658459556,-0.9576684846657695,-0.0868375430819448,59.0
3182,-0.7675661263256629,-1.4863720850857667,-0.2935371048475197,-0.6452599276442184,-0.15679506992266273,-0.9963124408409805,-0.10131351437352563,39.0
7147,-0.7675661263256629,-0.2968837804639113,-0.2935371048475197,-1.4958298322661427,-0.21240721823607003,1.0628583667809814,0.15925396887492924,41.0
7593,-0.7675661263256629,-1.4863720850857667,-0.2935371048475197,-0.6452599276442184,-0.1846011440793664,-0.9889516872837975,-0.5645445957041121,54.0
7831,1.775302802273677,-1.4863720850857667,-0.2935371048475197,1.9064497862215544,-0.04557077329584816,1.0628583667809814,-0.6079725095788545,50.0
4716,-0.1318488941758279,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.1846011440793664,1.0628583667809814,0.10135008370860595,120.0
2577,1.139585570123842,0.8926045241579442,-0.2935371048475197,1.0558798815996302,-0.15679506992266273,1.0610181783916857,-0.5066407105377888,100.0
742,0.503868337974007,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.04557077329584816,-0.33568480908380055,-0.651400423453597,100.0
5232,3.6824544987231813,4.461069438023511,1.9814832173040364,3.607589595465403,-0.1846011440793664,1.0628583667809814,0.043446198542282634,380.0
4521,-0.7675661263256629,-1.4863720850857667,-0.2935371048475197,-0.6452599276442184,-0.21240721823607003,1.0628583667809814,-0.651400423453597,50.0
839,-0.7675661263256629,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.1846011440793664,1.0628583667809814,0.6659129640802581,130.0
5482,0.503868337974007,0.8926045241579442,1.9814832173040364,0.2053099769777059,-0.10118292160925545,1.0628583667809814,-0.651400423453597,380.0
376,-0.7675661263256629,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.1846011440793664,-0.9889516872837975,0.9264804473287129,79.0
21,0.503868337974007,-0.2968837804639113,0.8439730562282584,0.2053099769777059,-0.10118292160925545,0.33598395300915396,0.3040136817907375,100.0
1013,-0.7675661263256629,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.04557077329584816,-0.9797507453373187,-0.6079725095788545,79.0
5582,-0.7675661263256629,-1.4863720850857667,-0.2935371048475197,-0.6452599276442184,-0.1846011440793664,1.0628583667809814,-0.5066407105377888,90.0
8,0.503868337974007,-0.2968837804639113,-0.2935371048475197,0.2053099769777059,-0.15679506992266273,0.33598395300915396,-0.07236157179036398,90.0
6705,0.503868337974007,0.8926045241579442,-0.2935371048475197,0.2053099769777059,-0.1289889957659591,-0.9245450936584456,-0.33292905503881887,108.0
4992,-0.1318488941758279,-1.4863720850857667,-0.2935371048475197,-0.6452599276442184,-0.15679506992266273,1.0628583667809814,-0.1881693421230106,50.0
2084,-0.7675661263256629,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.1846011440793664,-0.8233347322471786,-0.5934965382872738,90.0
2270,1.139585570123842,0.8926045241579442,-0.2935371048475197,1.0558798815996302,-0.1289889957659591,-0.9797507453373187,-0.10131351437352563,200.0
7774,-0.7675661263256629,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.1289889957659591,1.0628583667809814,-0.46321279666304627,38.0
6537,0.503868337974007,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.1846011440793664,-0.9503077311085864,-0.30397711245565723,37.0
4382,-0.7675661263256629,-1.4863720850857667,-0.2935371048475197,-0.6452599276442184,-0.21240721823607003,1.0628583667809814,-0.651400423453597,25.0
7213,0.503868337974007,2.0820928287797997,-0.2935371048475197,1.9064497862215544,-0.15679506992266273,-0.9889516872837975,-0.651400423453597,243.0
7910,1.139585570123842,2.0820928287797997,1.9814832173040364,1.9064497862215544,-0.15679506992266273,1.0628583667809814,-0.4776887679546271,125.0
5271,0.503868337974007,-0.2968837804639113,0.8439730562282584,0.2053099769777059,0.5939689323083356,1.0628583667809814,-0.30397711245565723,300.0
4490,-0.7675661263256629,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.15679506992266273,-0.7865309644612632,0.44877339470654576,127.0
1352,-1.4032833584754978,-0.2968837804639113,1.9814832173040364,-0.6452599276442184,0.5939689323083356,-0.9521479194978821,-0.6079725095788545,30.0
6421,1.139585570123842,2.0820928287797997,-0.2935371048475197,1.0558798815996302,-0.04557077329584816,-0.9521479194978821,-0.5790205669956929,110.0
3982,-1.4032833584754978,-1.4863720850857667,-0.2935371048475197,-0.6452599276442184,0.5383567839949284,1.0628583667809814,-0.5355926531209504,45.0
7936,3.0467372665733463,3.2715811334016554,1.9814832173040364,1.9064497862215544,-0.1289889957659591,-0.9668694266122483,-0.34740502633039966,206.0
35,-0.1318488941758279,-1.4863720850857667,-0.2935371048475197,0.2053099769777059,-0.1846011440793664,-0.8417366161401362,1.6213270693245927,98.0
4176,0.503868337974007,-0.2968837804639113,-0.2935371048475197,0.2053099769777059,-0.10118292160925545,-0.9429469775514033,-0.33292905503881887,40.0
4596,-0.7675661263256629,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.1289889957659591,-0.9521479194978821,-0.23159725599775308,123.0
237,-0.1318488941758279,-0.2968837804639113,-0.2935371048475197,0.2053099769777059,1.984272640143518,-0.33568480908380055,-0.23159725599775308,49.0
1950,0.503868337974007,0.8926045241579442,-0.2935371048475197,1.0558798815996302,-0.15679506992266273,-0.9558282962764737,0.36191756695706084,99.0
4962,0.503868337974007,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.21240721823607003,-0.7773300225147843,-0.5790205669956929,380.0
4317,0.503868337974007,0.8926045241579442,-0.2935371048475197,1.0558798815996302,-0.04557077329584816,-0.9521479194978821,-0.5645445957041121,100.0
5551,-0.1318488941758279,0.8926045241579442,-0.2935371048475197,0.2053099769777059,-0.10118292160925545,1.0628583667809814,-0.5355926531209504,95.0
6350,2.4110200344235118,4.461069438023511,3.1189933783798147,2.7570196908434785,-0.04557077329584816,1.0628583667809814,-0.651400423453597,250.0
213,0.503868337974007,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.10118292160925545,0.33598395300915396,-0.33292905503881887,100.0
7607,1.775302802273677,2.0820928287797997,1.9814832173040364,2.7570196908434785,-0.10118292160925545,-0.9558282962764737,-0.5645445957041121,320.0
1177,-0.7675661263256629,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.1846011440793664,-0.33568480908380055,2.6201690884436695,91.0
574,-0.7675661263256629,-1.4863720850857667,-0.2935371048475197,-0.6452599276442184,-0.1846011440793664,1.0628583667809814,0.34744159566548,59.0
7002,0.503868337974007,-0.2968837804639113,-0.2935371048475197,0.2053099769777059,-0.07337684745255181,1.0628583667809814,0.31848965308231836,190.0
1154,-0.7675661263256629,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.10118292160925545,1.0628583667809814,0.08687411241702511,95.0
224,0.503868337974007,0.8926045241579442,-0.2935371048475197,0.2053099769777059,-0.10118292160925545,-0.9889516872837975,-0.6079725095788545,55.0
614,0.503868337974007,-0.2968837804639113,1.9814832173040364,1.0558798815996302,-0.07337684745255181,-0.8785403839260515,0.7238168492465815,84.0
1164,1.139585570123842,2.0820928287797997,-0.2935371048475197,1.0558798815996302,-0.04557077329584816,-0.9503077311085864,-0.6224484808704354,70.0
4863,-0.7675661263256629,0.8926045241579442,-0.2935371048475197,-0.6452599276442184,0.5383567839949284,-0.7865309644612632,-0.5790205669956929,25.0
7505,-0.7675661263256629,-1.4863720850857667,-0.2935371048475197,-0.6452599276442184,-0.21240721823607003,1.0628583667809814,-0.6369244521620162,30.0
190,-0.7675661263256629,-0.2968837804639113,-0.2935371048475197,-0.6452599276442184,-0.15679506992266273,-0.8417366161401362,-0.5790205669956929,50.0
1731,2.4110200344235118,2.0820928287797997,-0.2935371048475197,3.607589595465403,-0.1289889957659591,-0.9687096150015441,-0.2895011411640764,145.0
